Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Target_encoded
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.39419584640483424,0.3500824566660891,-0.3502304870527489,0.48432268416504665,-0.12629815810852282,1.181819465533923,-0.21349564469373608,-0.22566098344577668,-0.15963159858607814,0.25012359205554346,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.3494675300655368,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,0.761924648468288,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.31180488709047394,0.3500824566660891,-0.3502304870527489,0.25682316499696123,-0.12629815810852282,-0.03601818304912759,1.0249853705151446,-0.07423340151651862,-0.08045561426579004,-0.5302435328113464,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,0.741267768386665,0.531365381698775,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,0.8506421184615969,0.5727360008522585,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Graduate,2
-0.29482874863473196,-1.0106603459781025,0.2071731591606723,0.4828872908432339,0.3500824566660891,-0.3502304870527489,0.02932364582887579,-0.12629815810852282,-0.03601818304912759,0.9598021591883613,-0.2635178789280912,-0.08045561426579004,0.22249997701600713,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Dropout,0
-0.29482874863473196,1.9637075701969369,-0.5540677512436588,0.19258032243557605,0.3500824566660891,3.6633029134764277,-1.714839334459779,-0.12629815810852282,-1.1897591132857017,-1.3867934485758335,-0.2635178789280912,-0.15963159858607814,-1.0481863148026451,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,-0.014328173200940228,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.1477470098307431,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.1106740158230649,0.3500824566660891,-0.3502304870527489,1.2426544147253313,-0.12629815810852282,1.181819465533923,0.9598021591883613,-0.22566098344577668,-0.23880758290636625,0.6990073364480024,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.31087931493290694,-0.22838587068566077,0.5387396189271497,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.3396775219049759,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.44411507469529965,0.3500824566660891,-0.3502304870527489,-0.425675392507295,-0.12629815810852282,-0.03601818304912759,0.9598021591883613,-0.07423340151651862,-0.3179835672266544,-0.4335608801729703,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.09483200900511447,0.5284156868074252,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,Dropout,0
-0.29482874863473196,-0.038270834920877975,-0.5540677512436588,0.1848258792059892,0.3500824566660891,-0.3502304870527489,0.33265633805298966,-0.12629815810852282,-0.03601818304912759,1.0249853705151446,-0.22566098344577668,-0.12004360642593409,0.7197250477276551,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,0.4070587863007005,-1.1980395097579866,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.5039143162602946,-0.8080500236726174,0.1477470098307431,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Enrolled,1
-0.29482874863473196,-0.09547021792424412,0.2071731591606723,0.31180488709047394,0.3500824566660891,-0.3502304870527489,0.18098999194093274,-0.12629815810852282,-0.03601818304912759,-1.3867934485758335,-0.22566098344577668,-0.2783955750665103,0.022228767979372222,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.741267768386665,0.5503540425618396,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.8281406751338984,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.1324833874062779,0.3500824566660891,-0.3502304870527489,0.33265633805298966,-0.12629815810852282,-1.061565676592749,-0.21349564469373608,-0.3013747744104057,-0.23880758290636625,0.6437601063689317,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,-0.22838587068566077,0.3838806371312845,1.248319565044167,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.14457316681893165,0.3876601499235341,2.4541738805550626,-0.2876384574425296,0.12438647318417584,0.7657608350016585,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.4828872908432339,0.3500824566660891,-0.3502304870527489,0.5601558572210751,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.14994719248114766,-0.15963159858607814,-0.1642306335374955,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.21181510180254534,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.016033201665888088,0.518903690034754,0.6275732900163251,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Enrolled,1
-0.29482874863473196,-1.0106603459781025,0.9684140695650034,-4.209520168460512,0.3500824566660891,-0.3502304870527489,-0.8048412577874374,-0.12629815810852282,-1.1897591132857017,-1.3867934485758335,-0.07423340151651862,-0.12004360642593409,-0.4611844952125066,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,Graduate,2
-0.29482874863473196,-0.038270834920877975,1.7296549799693344,0.3389454383940279,0.3500824566660891,-0.3502304870527489,-0.425675392507295,-0.12629815810852282,-1.1897591132857017,1.0249853705151446,-0.2635178789280912,-0.15963159858607814,-0.35759593881424684,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,1.3643095879455105,0.741267768386665,0.16449707958714221,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.22931747746229217,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Enrolled,1
-0.29482874863473196,-1.0106603459781025,1.7296549799693344,0.31180488709047394,0.3500824566660891,-0.3502304870527489,0.7118222033331321,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.3770885653750347,-0.3971595515469425,-0.10207749969853928,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.6973796843079865,0.8856841871231055,0.741267768386665,0.4576230094150299,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.9972651436182337,0.8506421184615969,0.5041893893971755,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,Graduate,2
-0.29482874863473196,-1.0106603459781025,1.7296549799693344,0.39419584640483424,0.3500824566660891,-0.3502304870527489,-0.577341738619352,-0.12629815810852282,-1.1897591132857017,1.0249853705151446,-0.2635178789280912,-0.15963159858607814,-0.8341032982462411,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.5645494492264606,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.39451481106904257,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.31180488709047394,0.3500824566660891,-0.3502304870527489,-0.5015085655633235,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.3013747744104057,-0.15963159858607814,-0.21257195985668262,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.4180498886958897,0.5483752889055594,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,0.745473461719068,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.1848258792059892,0.3500824566660891,-0.3502304870527489,1.3943207608373882,-0.12629815810852282,-0.03601818304912759,1.0249853705151446,-0.07423340151651862,-0.08045561426579004,2.073282184664915,0.9075119316119963,-0.10799293622248544,2.791993665506893,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.09483200900511447,0.19804985897624625,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.9972651436182337,-0.14457316681893165,0.1477470098307431,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Enrolled,1
-0.29482874863473196,-0.09547021792424412,0.2071731591606723,0.1848258792059892,0.3500824566660891,-0.3502304870527489,-1.3356734691796368,-0.12629815810852282,-0.03601818304912759,1.0249853705151446,-0.14994719248114766,-0.12004360642593409,-0.7305147418479814,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,0.15159216443748677,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,0.518903690034754,0.5864453231432754,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.1106740158230649,0.3500824566660891,-0.3502304870527489,0.40848951110901816,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.3013747744104057,-0.3179835672266544,0.2777472070950798,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,0.09483200900511447,0.4182937441970322,2.695912161572449,-0.2824423108896146,-0.5611610991668988,-0.2693577879869185,-0.14457316681893165,0.5316080339792087,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,Enrolled,1
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.14072248333771395,0.3500824566660891,-0.3502304870527489,0.18098999194093274,-0.12629815810852282,-0.03601818304912759,-1.3867934485758335,-0.07423340151651862,-0.08045561426579004,-0.33687822753459506,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.4036543592630536,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Graduate,2
-0.29482874863473196,-0.09547021792424412,0.2071731591606723,0.31180488709047394,0.3500824566660891,-0.3502304870527489,-0.425675392507295,-0.12629815810852282,-1.061565676592749,-1.2564270259222672,-0.3770885653750347,-0.04086762210564599,-0.5647730516107663,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.4180498886958897,0.4733547155022285,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.669158234299076,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Enrolled,1
-0.29482874863473196,1.4489131231666417,-0.5540677512436588,0.07093249427143226,0.3500824566660891,3.3696297378279514,1.3184875877813598,-0.12629815810852282,-0.9974689582462727,-1.1260606032687008,-0.2635178789280912,-0.3575715593867984,1.5898689214730366,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,1.6036222883567128,0.09483200900511447,0.25114436702054305,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,2.263888075223386,0.1871652616079112,0.06549107608464326,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,Enrolled,1
-0.29482874863473196,1.8493088041902046,-0.5540677512436588,0.10340422529532721,0.3500824566660891,-0.3502304870527489,-0.577341738619352,-0.12629815810852282,1.4382063389198283,-1.2564270259222672,4.317166474431965,4.4721634841507765,0.20868816949623997,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,0.5465584601820507,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.45270685126278026,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,-0.14457316681893165,0.6083802388089019,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.14072248333771395,0.3500824566660891,-0.3502304870527489,0.7876553763891605,-0.12629815810852282,-1.1897591132857017,-1.3867934485758335,-0.2635178789280912,-0.1992195907462222,0.8164077003660313,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,-2.7163924382879365,1.3576404754825118,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,-0.551603750376436,0.14298888767104995,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,0.6275732900163251,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,Enrolled,1
-0.29482874863473196,-0.038270834920877975,-0.5540677512436588,-0.40838902785740516,-2.856469900043596,-0.3502304870527489,0.40848951110901816,-0.12629815810852282,-0.03601818304912759,-1.3867934485758335,-0.07423340151651862,-0.23880758290636625,0.5194538386910192,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.4182937441970322,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,0.7955124880812788,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,Graduate,2
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.5497693636984206,-2.856469900043596,-0.3502304870527489,-0.19817587333920963,-0.12629815810852282,-1.1256623949392253,0.9598021591883613,-0.3013747744104057,-0.08045561426579004,0.30537082213461614,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,1.414909024829154,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,0.3632327728918359,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.23729138465514235,0.1871652616079112,0.6138639677253085,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,Graduate,2
-0.29482874863473196,1.162916208149811,-0.5540677512436588,-4.276402241315698,0.3500824566660891,-0.3502304870527489,-0.19817587333920963,-0.12629815810852282,1.181819465533923,0.9598021591883613,-0.07423340151651862,-0.1992195907462222,-1.6904353644718553,-1.101913886932284,-0.10799293622248544,2.791993665506893,-2.7163924382879365,1.3576404754825118,-0.5749141812387947,1.8103244209575264,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,-1.1397884520994601,-0.04418350224348972,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,Dropout,0
-0.29482874863473196,1.162916208149811,-0.5540677512436588,0.12715220768593696,0.3500824566660891,0.5307890398926801,0.03690696313447821,-0.12629815810852282,0.9254325921480175,0.9598021591883613,-0.41494546085734924,-0.4367475437070865,0.12581732437763296,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,2.6011552132142715,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,Dropout,0
